SampleID	TaxonID	GID	number	colldate	flowering_season_start	growing_season_start	elevation	latitude	longitude	dist	GR
SEEDGWAS3072	SEEDGWAS3072.MRG.4.250068995	G28649	CIMMYTMA-024564	1971-01-01	7	5	1520	20.784944	-98.734909	4.50597062046625	CIMMYTMA
SEEDGWAS3074	SEEDGWAS3074.MRG.4.250068996	G28660	CIMMYTMA-024567	1975-01-01	7	5	1520	20.784944	-98.734909	4.50597062046625	CIMMYTMA
SEEDGWAS3075	SEEDGWAS3075.MRG.4.250068998	G28661	CIMMYTMA-024572	1972-01-01	7	5	2274	19.71666667	-98.96666667	3.8923358201157	CIMMYTMA
SEEDGWAS3076	SEEDGWAS3076.MRG.4.250068999	G28665	CIMMYTMA-024577	1974-01-01	7	5	1837	19.86666667	-97.58333333	3.09556122649839	CIMMYTMA
SEEDGWAS3077	SEEDGWAS3077.MRG.4.250064087	G28667	CIMMYTMA-024578	1974-01-01	7	5	1978	19.812923	-97.381224	2.94866825285874	CIMMYTMA
SEEDGWAS3078	SEEDGWAS3078.MRG.4.250069000	G28669	CIMMYTMA-024586	1973-01-01	7	5	2608	19.578317	-98.583348	3.51247330562454	CIMMYTMA
SEEDGWAS3079	SEEDGWAS3079.MRG.4.250069001	G28670	CIMMYTMA-024589	1972-01-01	7	5	2274	19.71666667	-98.96666667	3.8923358201157	CIMMYTMA
SEEDGWAS308	SEEDGWAS308.MRG.4.250059067	G16899	CIMMYTMA-005548		12	10	826	-22.01666667	-47.9	62.0585319134319	CIMMYTMA
SEEDGWAS3080	SEEDGWAS3080.MRG.4.250069002	G28671	CIMMYTMA-024600		7	5	2229	19.26666667	-98.38333333	3.15634285701034	CIMMYTMA
SEEDGWAS3081	SEEDGWAS3081.MRG.4.250069003	G28675	CIMMYTMA-024614	1978-01-01	7	5	1707	20.61666667	-103	7.79702594229935	CIMMYTMA
SEEDGWAS3082	SEEDGWAS3082.MRG.4.250069004	G28676	CIMMYTMA-024615	1972-01-01	7	5	2147	20.15	-98.43333333	3.82190320467291	CIMMYTMA
SEEDGWAS3084	SEEDGWAS3084.MRG.4.250064088	G28684	CIMMYTMA-024618	1979-01-01	7	5	2312	20.184461	-100.376967	5.30205818078149	CIMMYTMA
SEEDGWAS3085	SEEDGWAS3085.MRG.4.250069005	G28687	CIMMYTMA-024624	1974-01-01	7	5	1837	19.86666667	-97.58333333	3.09556122649839	CIMMYTMA
SEEDGWAS3086	SEEDGWAS3086.MRG.4.250064089	G28689	CIMMYTMA-024627	1974-01-01	7	5	1992	19.83333333	-97.45	2.99967577772076	CIMMYTMA
SEEDGWAS3087	SEEDGWAS3087.MRG.4.250064090	G28696	CIMMYTMA-024637	1977-01-01	7	5	1888	19.76666667	-97.25	2.84726950004546	CIMMYTMA
SEEDGWAS3088	SEEDGWAS3088.MRG.4.250069006	G28713	CIMMYTMA-024646	1972-01-01	7	5	2274	19.71666667	-98.96666667	3.8923358201157	CIMMYTMA
SEEDGWAS3089	SEEDGWAS3089.MRG.4.250069007	G28736	CIMMYTMA-024671	1975-01-01	7	5	1520	20.784944	-98.734909	4.50597062046625	CIMMYTMA
SEEDGWAS309	SEEDGWAS309.MRG.4.250059068	G16922	CIMMYTMA-005560	1952-01-01	7	5	13	17.71	-64.88	31.1072451553939	CIMMYTMA
SEEDGWAS3090	SEEDGWAS3090.MRG.4.250069008	G28741	CIMMYTMA-024689	1943-01-01	7	5	2570	19.41	-99.32	3.99300091632571	CIMMYTMA
SEEDGWAS3092	SEEDGWAS3092.MRG.4.250064091	G28750	CIMMYTMA-024705	1978-01-01	7	5	1707	20.61666667	-103	7.79702594229935	CIMMYTMA
SEEDGWAS3093	SEEDGWAS3093.MRG.4.250064092	G28751	CIMMYTMA-024714	1979-03-07	7	5	2033	19.75	-101	5.62002881467506	CIMMYTMA
SEEDGWAS3094	SEEDGWAS3094.MRG.4.250064093	G28756	CIMMYTMA-024725	1974-01-01	7	5	1784	19.86666667	-97.46666667	3.03690253836961	CIMMYTMA
SEEDGWAS3095	SEEDGWAS3095.MRG.4.250064094	G28782	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS3096	SEEDGWAS3096.MRG.4.250069009	G28926	CIMMYTMA-025130	1971-01-01	6	4	2245	19.13333333	-98.2	2.93039628880544	CIMMYTMA
SEEDGWAS3097	SEEDGWAS3097.MRG.4.250064095	G28935	CIMMYTMA-025161	1979-03-02	7	5	1940	20.0075	-100.548248	5.35043902788491	CIMMYTMA
SEEDGWAS3098	SEEDGWAS3098.MRG.4.250069010	G28938	CIMMYTMA-025162	1979-03-02	7	5	1940	20.0075	-100.548248	5.35043902788491	CIMMYTMA
SEEDGWAS3099	SEEDGWAS3099.MRG.4.250069011	G28951	CIMMYTMA-025169	1972-01-01	7	5	2428	19.2	-98.8	3.44488356519897	CIMMYTMA
SEEDGWAS31	SEEDGWAS31.MRG.4.250054470	G5723	CIMMYTMA-000504	1944-01-01	7	5	812	16.76666667	-93.38333333	2.63865469150479	CIMMYTMA
SEEDGWAS310	SEEDGWAS310.MRG.4.250059069	G17016	CIMMYTMA-005623		6	4	26	-28.93333333	-49.68333333	65.3721079658672	CIMMYTMA
SEEDGWAS3100	SEEDGWAS3100.MRG.4.250069012	G28960	CIMMYTMA-025180	1979-02-09	7	5	1841	19.809646	-100.906572	5.56433485203415	CIMMYTMA
SEEDGWAS3102	SEEDGWAS3102.MRG.4.250064096	G28963	CIMMYTMA-025184	1974-01-01	7	5	1978	19.812923	-97.381224	2.94866825285874	CIMMYTMA
SEEDGWAS3103	SEEDGWAS3103.MRG.4.250069013	G29261	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS3104	SEEDGWAS3104.MRG.4.250069014	G29373	CIMMYTMA-025857	1974-01-01	7	5	1938	19.84452	-97.505022	3.03663445319485	CIMMYTMA
SEEDGWAS3106	SEEDGWAS3106.MRG.4.250064097	G29380	CIMMYTMA-025861	1972-01-01	7	5	2190	16.757656	-92.708848	3.30650013055285	CIMMYTMA
SEEDGWAS3107	SEEDGWAS3107.MRG.4.250064098	G29381	CIMMYTMA-025862	1976-01-17	6	4	2135	17.517894	-97.342947	1.39258318764984	CIMMYTMA
SEEDGWAS3108	SEEDGWAS3108.MRG.4.250069015	G29629	CIMMYTMA-026975	1977-01-01	7	5	1973	22.233853	-102.212362	7.99830967401469	CIMMYTMA
SEEDGWAS311	SEEDGWAS311.MRG.4.250059070	G17036	CIMMYTMA-005652	1949-03-07	7	5	52	22.584937	-80.90474	16.0056955379186	CIMMYTMA
SEEDGWAS3111	SEEDGWAS3111.MRG.4.250069016	G29632	CIMMYTMA-026988	1982-01-01	7	5	2228	19.93	-103.7	8.17979984827123	CIMMYTMA
SEEDGWAS3112	SEEDGWAS3112.MRG.4.250069017	G29635	CIMMYTMA-026994	1982-01-01	7	5	1356	20.030919	-103.506517	8.03232916515253	CIMMYTMA
SEEDGWAS3113	SEEDGWAS3113.MRG.4.250069018	G29639	CIMMYTMA-027001	1982-01-01	7	5	1889	22.411961	-101.168021	7.33975949222997	CIMMYTMA
SEEDGWAS3114	SEEDGWAS3114.MRG.4.250064099	G29640	CIMMYTMA-027003	1983-01-01	7	5	1353	19.988464	-103.515374	8.02586445405664	CIMMYTMA
SEEDGWAS3115	SEEDGWAS3115.MRG.4.250069020	G29642	CIMMYTMA-027006	1982-01-01	7	5	1889	22.411961	-101.168021	7.33975949222997	CIMMYTMA
SEEDGWAS3116	SEEDGWAS3116.MRG.4.250069021	G29644	CIMMYTMA-027007	1982-01-01	7	5	2132	22.58	-101.7	7.83872581851017	CIMMYTMA
SEEDGWAS3117	SEEDGWAS3117.MRG.4.250069022	G29646	CIMMYTMA-027010	1983-01-01	7	5	1869	19.909534	-103.458675	7.94558183499818	CIMMYTMA
SEEDGWAS3118	SEEDGWAS3118.MRG.4.250069023	G29650	CIMMYTMA-027011	1983-01-01	7	5	1353	19.988464	-103.515374	8.02586445405664	CIMMYTMA
SEEDGWAS3119	SEEDGWAS3119.MRG.4.250069024	G29652	CIMMYTMA-027012	1982-01-01	7	5	1521	19.800829	-103.478064	7.92772893107509	CIMMYTMA
SEEDGWAS312	SEEDGWAS312.MRG.4.250059071	G17054	CIMMYTMA-005656	1952-01-30	7	5	25	20.67424	-75.831855	20.4459501279547	CIMMYTMA
SEEDGWAS3120	SEEDGWAS3120.MRG.4.250064100	G29655	CIMMYTMA-027013	1982-01-01	7	5	1356	20.030919	-103.506517	8.03232916515253	CIMMYTMA
SEEDGWAS3121	SEEDGWAS3121.MRG.4.250064102	G29656	CIMMYTMA-027014	1983-01-01	7	5	2136	19.97	-103.2	7.724061444459	CIMMYTMA
SEEDGWAS3122	SEEDGWAS3122.MRG.4.250064103	G29657	CIMMYTMA-027015	1983-01-01	7	5	2136	19.97	-103.2	7.724061444459	CIMMYTMA
SEEDGWAS3123	SEEDGWAS3123.MRG.4.250064104	G29659	CIMMYTMA-027019	1977-01-01	7	5	1973	22.233853	-102.212362	7.99830967401469	CIMMYTMA
SEEDGWAS3124	SEEDGWAS3124.MRG.4.250069025	G29660	CIMMYTMA-027023	1977-01-01	7	5	1932	22.287284	-102.229694	8.0453826821979	CIMMYTMA
SEEDGWAS3125	SEEDGWAS3125.MRG.4.250064105	G29662	CIMMYTMA-027118	1962-01-09	6	4	2435	19.155854	-98.846801	3.45830814242933	CIMMYTMA
SEEDGWAS3126	SEEDGWAS3126.MRG.4.250069026	G29665	CIMMYTMA-027127	1952-02-14	7	5	2257	19.677872	-99.166836	4.02395593949959	CIMMYTMA
SEEDGWAS3127	SEEDGWAS3127.MRG.4.250069027	G29722	CIMMYTMA-027253	1982-01-01	7	5	2024	20.100817	-101.055509	5.83483423907449	CIMMYTMA
SEEDGWAS3128	SEEDGWAS3128.MRG.4.250069028	G29726	CIMMYTMA-027255	1982-01-01	7	5	1950	20.130549	-101.031084	5.82842161034401	CIMMYTMA
SEEDGWAS3129	SEEDGWAS3129.MRG.4.250069029	G29731	CIMMYTMA-027258	1982-01-01	7	5	1580	20.03	-103.6	8.11963415172001	CIMMYTMA
SEEDGWAS313	SEEDGWAS313.MRG.4.250059072	G17080	CIMMYTMA-005659		NA	NA	42	18.41484	-64.628429	31.3777886949853	CIMMYTMA
SEEDGWAS3130	SEEDGWAS3130.MRG.4.250064106	G29734	CIMMYTMA-027383		7	5	1858	16.838495	-92.37428	3.62881214978029	CIMMYTMA
SEEDGWAS3131	SEEDGWAS3131.MRG.4.250064107	G29745	CIMMYTMA-027391	2004-03-04	7	5	2272	16.83	-92.5	3.50472825733722	CIMMYTMA
SEEDGWAS3132	SEEDGWAS3132.MRG.4.250064108	G29754	CIMMYTMA-027394	2004-03-04	7	5	2272	16.83	-92.5	3.50472825733722	CIMMYTMA
SEEDGWAS3133	SEEDGWAS3133.MRG.4.250064109	G29759	CIMMYTMA-027396	2004-03-04	7	5	2272	16.83	-92.5	3.50472825733722	CIMMYTMA
SEEDGWAS3134	SEEDGWAS3134.MRG.4.250069030	G29764	CIMMYTMA-027405	2004-03-26	7	5	2265	16.779132	-92.689712	3.3225556681365	CIMMYTMA
SEEDGWAS3135	SEEDGWAS3135.MRG.4.250069031	G29766	CIMMYTMA-027407	2004-03-26	7	5	2620	16.795065	-92.575401	3.43391158346106	CIMMYTMA
SEEDGWAS3136	SEEDGWAS3136.MRG.4.250064110	G29768	CIMMYTMA-027421	2004-04-23	7	5	2340	16.78	-92.68	3.3320694737322	CIMMYTMA
SEEDGWAS3137	SEEDGWAS3137.MRG.4.250064111	G29769	CIMMYTMA-027430	2004-05-25	7	5	2131	16.75	-92.63	3.38564916932898	CIMMYTMA
SEEDGWAS3138	SEEDGWAS3138.MRG.4.250064112	G29775	CIMMYTMA-027434	2004-05-25	7	5	2131	16.75	-92.63	3.38564916932898	CIMMYTMA
SEEDGWAS3139	SEEDGWAS3139.MRG.4.250064113	G29780	CIMMYTMA-027449	2004-05-26	7	5	2341	16.77	-92.47	3.54161265213716	CIMMYTMA
SEEDGWAS314	SEEDGWAS314.MRG.4.250059073	G17097	CIMMYTMA-005661		NA	NA	42	18.41484	-64.628429	31.3777886949853	CIMMYTMA
SEEDGWAS3140	SEEDGWAS3140.MRG.4.250064114	G29782	CIMMYTMA-027457	2004-06-09	7	5	2191	16.756442	-92.710791	3.30474479988834	CIMMYTMA
SEEDGWAS3141	SEEDGWAS3141.MRG.4.250064115	G29783	CIMMYTMA-027460	2004-06-09	7	5	2191	16.756442	-92.710791	3.30474479988834	CIMMYTMA
SEEDGWAS3143	SEEDGWAS3143.MRG.4.250064116	G29786	CIMMYTMA-027465	2004-06-10	7	5	2191	16.756442	-92.710791	3.30474479988834	CIMMYTMA
SEEDGWAS3144	SEEDGWAS3144.MRG.4.250064117	G29787	CIMMYTMA-027467	2004-06-10	7	5	2191	16.756442	-92.710791	3.30474479988834	CIMMYTMA
SEEDGWAS3145	SEEDGWAS3145.MRG.4.250064118	G29789	CIMMYTMA-027475	2004-06-15	7	5	2340	16.78	-92.68	3.3320694737322	CIMMYTMA
SEEDGWAS3147	SEEDGWAS3147.MRG.4.250064119	G29801	CIMMYTMA-027485	1972-01-01	7	5	2386	19.03	-98.77	3.32470894031011	CIMMYTMA
SEEDGWAS3148	SEEDGWAS3148.MRG.4.250069032	G29802	CIMMYTMA-027486	1972-01-01	6	4	2501	19.12	-98.75	3.35814276018426	CIMMYTMA
SEEDGWAS3149	SEEDGWAS3149.MRG.4.250069033	G29803	CIMMYTMA-027496		7	5	1898	18.98333333	-98.91666667	3.42425996984915	CIMMYTMA
SEEDGWAS315	SEEDGWAS315.MRG.4.250059074	G17100	CIMMYTMA-005663		NA	NA	42	18.41484	-64.628429	31.3777886949853	CIMMYTMA
SEEDGWAS3151	SEEDGWAS3151.MRG.4.250064120	G29810	CIMMYTMA-027499	1972-01-01	7	5	2247	19.25	-98.88333333	3.54181380127317	CIMMYTMA
SEEDGWAS3152	SEEDGWAS3152.MRG.4.250069034	G29813	CIMMYTMA-027504		7	5	2628	19.72	-98.42	3.49342556494023	CIMMYTMA
SEEDGWAS3153	SEEDGWAS3153.MRG.4.250069035	G29952	CIMMYTMA-027602		NA	NA	2299	15.67	-91.58	4.66706763586923	CIMMYTMA
SEEDGWAS3154	SEEDGWAS3154.MRG.4.250064121	G29953	CIMMYTMA-027603		NA	NA	2299	15.67	-91.58	4.66706763586923	CIMMYTMA
SEEDGWAS3155	SEEDGWAS3155.MRG.4.250069036	G29965	CIMMYTMA-027604		NA	NA	2299	15.67	-91.58	4.66706763586923	CIMMYTMA
SEEDGWAS3156	SEEDGWAS3156.MRG.4.250064122	G29966	CIMMYTMA-027606		NA	NA	2299	15.67	-91.58	4.66706763586923	CIMMYTMA
SEEDGWAS3157	SEEDGWAS3157.MRG.4.250064123	G30019	CIMMYTMA-027607		NA	NA	2299	15.67	-91.58	4.66706763586923	CIMMYTMA
SEEDGWAS3158	SEEDGWAS3158.MRG.4.250064124	G87	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS3159	SEEDGWAS3159.MRG.4.250064125	G496	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS316	SEEDGWAS316.MRG.4.250059075	G17185	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS3160	SEEDGWAS3160.MRG.4.250064126	G1683	CIMMYTMA-000164	1952-02-05	7	5	531	18.84	-102.5	6.71581408451559	CIMMYTMA
SEEDGWAS3161	SEEDGWAS3161.MRG.4.250069037	G1825	CIMMYTMA-000166	1952-01-01	7	5	364	19.1833333	-102.833333	7.12672970832735	CIMMYTMA
SEEDGWAS3163	SEEDGWAS3163.MRG.4.250069038	G1985	CIMMYTMA-000219	1943-01-01	7	5	982	18.290454	-99.330802	3.51547539137028	CIMMYTMA
SEEDGWAS3164	SEEDGWAS3164.MRG.4.250069039	G1999	CIMMYTMA-000220	1943-01-01	7	5	729	18.32716	-99.550105	3.73564682525436	CIMMYTMA
SEEDGWAS3165	SEEDGWAS3165.MRG.4.250064127	G2000	CIMMYTMA-000225	1947-01-01	7	5	109	17.580798	-101.267595	5.29679301745924	CIMMYTMA
SEEDGWAS3166	SEEDGWAS3166.MRG.4.250064128	G2130	CIMMYTMA-000246	1952-01-28	7	5	650	17.96666667	-97.01666667	1.27682339364369	CIMMYTMA
SEEDGWAS3167	SEEDGWAS3167.MRG.4.250064160	G2141	CIMMYTMA-000248	1952-01-01	7	5	981	18.12723	-97.081927	1.42689654628672	CIMMYTMA
SEEDGWAS3168	SEEDGWAS3168.MRG.4.250064161	G2829	CIMMYTMA-000320	1952-01-01	7	5	681	19.27416667	-102.9836111	7.29638255366245	CIMMYTMA
SEEDGWAS3169	SEEDGWAS3169.MRG.4.250069040	G3259	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS317	SEEDGWAS317.MRG.4.250059076	G17201	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS3170	SEEDGWAS3170.MRG.4.250064162	G5475	CIMMYTMA-000451	1952-02-04	10	8	354	28.550497	-100.927528	12.3653049564871	CIMMYTMA
SEEDGWAS3171	SEEDGWAS3171.MRG.4.250064163	G5498	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS3172	SEEDGWAS3172.MRG.4.250064164	G5761	CIMMYTMA-000533	1953-03-13	7	5	320	25.25	-99.68333333	8.84445823840494	CIMMYTMA
SEEDGWAS3173	SEEDGWAS3173.MRG.4.250069041	G5764	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS3174	SEEDGWAS3174.MRG.4.250064165	G5853	CIMMYTMA-000651	1953-02-03	7	5	311	22.770949	-99.278792	6.45833558714666	CIMMYTMA
SEEDGWAS3175	SEEDGWAS3175.MRG.4.250064166	G7138	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS3176	SEEDGWAS3176.MRG.4.250064167	G8253	CIMMYTMA-001801	1953-02-03	7	5	931	19.325351	-103.586763	7.89041798492045	CIMMYTMA
SEEDGWAS3177	SEEDGWAS3177.MRG.4.250069042	G8398	CIMMYTMA-001947	1953-03-06	7	5	448	26.05	-100.2333333	9.80256468679952	CIMMYTMA
SEEDGWAS3178	SEEDGWAS3178.MRG.4.250069043	G8689	CIMMYTMA-002045	1967-01-01	7	5	968	18.68	-99.3	3.62513771569826	CIMMYTMA
SEEDGWAS3179	SEEDGWAS3179.MRG.4.250064168	G8699	CIMMYTMA-002050	1967-01-01	7	5	952	18.61666667	-99.35	3.64615492881049	CIMMYTMA
SEEDGWAS318	SEEDGWAS318.MRG.4.250059077	G17216	CIMMYTMA-005715	1948-01-01	7	5	95	18.572773	-90.740704	5.41518072781298	CIMMYTMA
SEEDGWAS3180	SEEDGWAS3180.MRG.4.250064169	G9029	CIMMYTMA-002301	1952-01-26	7	5	74	21.472981	-98.625201	5.00955840329465	CIMMYTMA
SEEDGWAS3182	SEEDGWAS3182.MRG.4.250064170	G10547	CIMMYTMA-002862	1965-01-01	4	2	208	-12.43333333	-39.21666667	64.0435549121889	CIMMYTMA
SEEDGWAS3183	SEEDGWAS3183.MRG.4.250064171	G10877	CIMMYTMA-002945	1965-01-01	2	12	225	-6.8	-38.23333333	62.5448859274193	CIMMYTMA
SEEDGWAS3184	SEEDGWAS3184.MRG.4.250064172	G10880	CIMMYTMA-002953	1965-01-01	3	1	560	-8.083333333	-37.26666667	63.9354121106477	CIMMYTMA
SEEDGWAS3185	SEEDGWAS3185.MRG.4.250064174	G10972	CIMMYTMA-002983	1965-01-01	3	1	141	-4.216666667	-39.2	60.6937780886134	CIMMYTMA
SEEDGWAS3186	SEEDGWAS3186.MRG.4.250064175	G10973	CIMMYTMA-002997	1965-01-01	2	12	178	-5.583333333	-39.36666667	61.035128585982	CIMMYTMA
SEEDGWAS3187	SEEDGWAS3187.MRG.4.250064176	G11024	CIMMYTMA-003005	1965-01-01	2	12	276	-5.166666667	-40.66666667	59.6736725860979	CIMMYTMA
SEEDGWAS3188	SEEDGWAS3188.MRG.4.250064177	G11172	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEEDGWAS3189	SEEDGWAS3189.MRG.4.250064178	G12615	CIMMYTMA-003786	1958-12-15	8	6	111	8.503456	-82.785875	15.8143271621743	CIMMYTMA
SEEDGWAS319	SEEDGWAS319.MRG.4.250059078	G17222	CIMMYTMA-005718	1944-01-01	7	5	977	16.28333333	-92.38333333	3.71901994664667	CIMMYTMA
SEEDGWAS3190	SEEDGWAS3190.MRG.4.250064179	G12628	CIMMYTMA-003794	1958-12-18	8	6	31	8.469841	-82.815169	15.8084631829021	CIMMYTMA
SEEDGWAS3191	SEEDGWAS3191.MRG.4.250064180	G12728	CIMMYTMA-003813	1958-01-01	8	6	160	8.491289	-82.625074	15.9554161573418	CIMMYTMA
SEEDGWAS3192	SEEDGWAS3192.MRG.4.250064181	G12731	CIMMYTMA-003814	1958-01-01	8	6	160	8.491289	-82.625074	15.9554161573418	CIMMYTMA
SEEDGWAS3193	SEEDGWAS3193.MRG.4.250064182	G14062	CIMMYTMA-004128	1953-04-01	4	2	158	-25.916667	-57.15	58.0388857047105	CIMMYTMA
SEEDGWAS3194	SEEDGWAS3194.MRG.4.250064183	G14068	CIMMYTMA-004140	1953-05-01	4	2	151	-26.1	-55.933333	58.9943737994471	CIMMYTMA
SEEDGWAS3195	SEEDGWAS3195.MRG.4.250064184	G14071	CIMMYTMA-004143	1953-04-01	4	2	147	-26.864407	-57.024295	58.8298200479903	CIMMYTMA
SEEDGWAS3198	SEEDGWAS3198.MRG.4.250069044	G14248	CIMMYTMA-004285	1954-01-01	5	3	129	-33.931798	-57.465967	64.0293132513084	CIMMYTMA
SEEDGWAS3199	SEEDGWAS3199.MRG.4.250069045	G14267	CIMMYTMA-004294	1954-01-01	NA	NA	129	-33.63287	-56.840332	64.1704756130136	CIMMYTMA
SEEDGWAS32	SEEDGWAS32.MRG.4.250054471	G5727	CIMMYTMA-000506	1944-01-01	7	5	700	16.332904	-92.564373	3.53133466578417	CIMMYTMA
SEEDGWAS320	SEEDGWAS320.MRG.4.250059079	G17508	CIMMYTMA-005814		NA	NA	42	18.41484	-64.628429	31.3777886949853	CIMMYTMA
SEEDGWAS3200	SEEDGWAS3200.MRG.4.250064185	G14368	CIMMYTMA-004347		5	3	310	-28.263266	-54.009359	61.8889230722038	CIMMYTMA
SEEDGWAS3201	SEEDGWAS3201.MRG.4.250064186	G14374	CIMMYTMA-004395		NA	NA	286	-28.1371	-54.458935	61.4917865275737	CIMMYTMA
SEEDGWAS3202	SEEDGWAS3202.MRG.4.250064187	G14405	CIMMYTMA-004409		5	3	250	-28.365057	-54.283493	61.7783960526475	CIMMYTMA
SEEDGWAS3203	SEEDGWAS3203.MRG.4.250064188	G14448	CIMMYTMA-004438		5	3	322	-29.33333333	-54.16666667	62.5742448110847	CIMMYTMA
SEEDGWAS3204	SEEDGWAS3204.MRG.4.250064189	G14490	CIMMYTMA-004456		5	3	418	-28.03333333	-54.33333333	61.5002845715042	CIMMYTMA
SEEDGWAS3205	SEEDGWAS3205.MRG.4.250064190	G14512	CIMMYTMA-004460		6	4	117	-29.846457	-50.855959	65.2028950643701	CIMMYTMA
SEEDGWAS3206	SEEDGWAS3206.MRG.4.250064191	G14514	CIMMYTMA-004470		NA	NA	403	-28.733793	-53.086713	62.8614729515305	CIMMYTMA
SEEDGWAS3207	SEEDGWAS3207.MRG.4.250064192	G14552	CIMMYTMA-004475		5	3	245	-28.290932	-54.409057	61.6389648815502	CIMMYTMA
SEEDGWAS3208	SEEDGWAS3208.MRG.4.250064193	G14558	CIMMYTMA-004511		5	3	310	-28.263266	-54.009359	61.8889230722038	CIMMYTMA
SEEDGWAS3209	SEEDGWAS3209.MRG.4.250064194	G14559	CIMMYTMA-004524		5	3	310	-28.263266	-54.009359	61.8889230722038	CIMMYTMA
SEEDGWAS3210	SEEDGWAS3210.MRG.4.250064195	G14574	CIMMYTMA-004534		5	3	322	-29.33333333	-54.16666667	62.5742448110847	CIMMYTMA
SEEDGWAS3211	SEEDGWAS3211.MRG.4.250064196	G14581	CIMMYTMA-004535		NA	NA	286	-28.1371	-54.458935	61.4917865275737	CIMMYTMA
SEEDGWAS3212	SEEDGWAS3212.MRG.4.250064197	G14603	CIMMYTMA-004548		5	3	250	-28.365057	-54.283493	61.7783960526475	CIMMYTMA
SEEDGWAS3213	SEEDGWAS3213.MRG.4.250064198	G14605	CIMMYTMA-004550		5	3	250	-28.365057	-54.283493	61.7783960526475	CIMMYTMA
SEEDGWAS3214	SEEDGWAS3214.MRG.4.250064199	G14925	CIMMYTMA-004808		12	10	610	-20.33333333	-47.78333333	61.1002658993478	CIMMYTMA
SEEDGWAS3215	SEEDGWAS3215.MRG.4.250064200	G15009	CIMMYTMA-004839		12	10	982	-20.53333333	-47.4	61.5256269395436	CIMMYTMA
SEEDGWAS3216	SEEDGWAS3216.MRG.4.250064201	G15045	CIMMYTMA-004857		12	10	552	-21.583333	-48.766667	61.1134481775947	CIMMYTMA
SEEDGWAS3217	SEEDGWAS3217.MRG.4.250064203	G15241	CIMMYTMA-004953		12	10	611	-22.084753	-48.302538	61.7904509276994	CIMMYTMA
SEEDGWAS3218	SEEDGWAS3218.MRG.4.250064204	G15696	CIMMYTMA-005141	1955-08-20	12	10	646	-18.35	-44.45	62.6152713926705	CIMMYTMA
SEEDGWAS3219	SEEDGWAS3219.MRG.4.250064205	G17243	CIMMYTMA-005719	1947-01-01	7	5	245	18.35	-100.65	4.80231450217268	CIMMYTMA
SEEDGWAS322	SEEDGWAS322.MRG.4.250059080	G17541	CIMMYTMA-005832	1954-01-01	3	1	23	4.936821	-52.42327	45.2578579513844	CIMMYTMA
SEEDGWAS3220	SEEDGWAS3220.MRG.4.250064206	G17423	CIMMYTMA-005782		6	4	147	-29.8	-50.5	65.4163630644335	CIMMYTMA
SEEDGWAS3221	SEEDGWAS3221.MRG.4.250064207	G17498	CIMMYTMA-005801		5	3	414	-27.9431	-53.96135	61.6867215107642	CIMMYTMA
SEEDGWAS3222	SEEDGWAS3222.MRG.4.250064208	G19310	CIMMYTMA-005934		6	4	921	-25.8	-49.75	63.1502551069889	CIMMYTMA
SEEDGWAS3223	SEEDGWAS3223.MRG.4.250064209	G19316	CIMMYTMA-005939	1946-01-01	7	5	172	15.75	-96.46666667	1.54425500661149	CIMMYTMA
SEEDGWAS3224	SEEDGWAS3224.MRG.4.250069046	G19326	CIMMYTMA-005940	1970-02-05	7	5	150	15.75	-96.46666667	1.54425500661149	CIMMYTMA
SEEDGWAS3225	SEEDGWAS3225.MRG.4.250064210	G19353	CIMMYTMA-005951	1970-02-11	7	5	221	16.539657	-98.136052	2.25666604376036	CIMMYTMA
SEEDGWAS3226	SEEDGWAS3226.MRG.4.250064211	G19393	CIMMYTMA-005972	1970-02-23	7	5	993	17.528084	-96.831814	0.9038255115065	CIMMYTMA
SEEDGWAS3227	SEEDGWAS3227.MRG.4.250069047	G19400	CIMMYTMA-005973	1970-02-23	7	5	993	17.528084	-96.831814	0.9038255115065	CIMMYTMA
SEEDGWAS3228	SEEDGWAS3228.MRG.4.250064212	G19582	CIMMYTMA-005982	1970-02-12	7	5	778	17.03333333	-97.95	1.9751937432679	CIMMYTMA
SEEDGWAS3229	SEEDGWAS3229.MRG.4.250064213	G20443	CIMMYTMA-006713	1954-01-01	NA	NA	89	-34.335382	-57.722412	64.1990017980548	CIMMYTMA
SEEDGWAS3230	SEEDGWAS3230.MRG.4.250064214	G20450	CIMMYTMA-006728	1954-01-01	NA	NA	23	-33.55	-58.21666667	63.2738142043804	CIMMYTMA
