SampleID	TaxonID	GID	number	colldate	flowering_season_start	growing_season_start	elevation	latitude	longitude	dist	GR
SEEDGWAS4045	SEEDGWAS4045.MRG.4.250064814	G3682	CIMMYTMA-000424	1952-01-14	7	5	903	21.7722222	-99.9072222	6.01248614419391	CIMMYTMA
SEEDGWAS4046	SEEDGWAS4046.MRG.4.250064815	G3831	CIMMYTMA-000437	1945-01-01	7	5	989	21.909795	-99.99446	6.17370150189601	CIMMYTMA
SEEDGWAS4051	SEEDGWAS4051.MRG.4.250064820	G7798	CIMMYTMA-001469	1943-01-01	7	5	1306	19.635915	-102.500515	6.9517208018323	CIMMYTMA
SEEDGWAS4053	SEEDGWAS4053.MRG.4.250064821	G8358	CIMMYTMA-001911	1944-01-01	7	5	2309	23.62	-103.5	9.87435852588805	CIMMYTMA
SEEDGWAS4054	SEEDGWAS4054.MRG.4.250064822	G8487	CIMMYTMA-001974	1967-01-01	7	5	1593	18.93333333	-98.9	3.38435956680798	CIMMYTMA
SEEDGWAS4055	SEEDGWAS4055.MRG.4.250069932	G8519	CIMMYTMA-002006	1967-01-01	7	5	1566	18.96666667	-99.13333333	3.60347067755521	CIMMYTMA
SEEDGWAS4056	SEEDGWAS4056.MRG.4.250064823	G8670	CIMMYTMA-002042	1967-01-01	7	5	1609	18.536164	-99.61205	3.86117331896639	CIMMYTMA
SEEDGWAS4057	SEEDGWAS4057.MRG.4.250069933	G8730	CIMMYTMA-002071	1967-01-01	7	5	2776	19.73333333	-99.58333333	4.39244940694321	CIMMYTMA
SEEDGWAS4058	SEEDGWAS4058.MRG.4.250064824	G8752	CIMMYTMA-002082	1967-01-01	7	5	1617	18.75	-99.66666667	3.98974397843328	CIMMYTMA
SEEDGWAS4059	SEEDGWAS4059.MRG.4.250064825	G8967	CIMMYTMA-002286	1945-01-01	7	5	997	21.924879	-100.01184	6.19646099689113	CIMMYTMA
SEEDGWAS4060	SEEDGWAS4060.MRG.4.250064826	G9054	CIMMYTMA-002305	1961-01-01	7	5	1200	22.011316	-99.65574	6.03947284180084	CIMMYTMA
SEEDGWAS4069	SEEDGWAS4069.MRG.4.250064836	G16772	CIMMYTMA-005475	1952-01-14	7	5	903	21.7722222	-99.9072222	6.01248614419391	CIMMYTMA
SEEDGWAS4070	SEEDGWAS4070.MRG.4.250064837	G16776	CIMMYTMA-005476	1952-01-16	7	5	981	21.850995	-99.641767	5.90433191342933	CIMMYTMA
SEEDGWAS4112	SEEDGWAS4112.MRG.4.250069939	G20602	CIMMYTMA-006914	1968-01-01	7	5	1406	23.480832	-104.393881	10.4869957951517	CIMMYTMA
SEEDGWAS4113	SEEDGWAS4113.MRG.4.250064868	G20673	CIMMYTMA-007061	1968-01-01	7	5	1181	21.696608	-104.088629	9.26097697929851	CIMMYTMA
SEEDGWAS4114	SEEDGWAS4114.MRG.4.250064869	G20675	CIMMYTMA-007065	1968-01-01	7	5	1023	21.03333333	-104.4666667	9.30235951466677	CIMMYTMA
SEEDGWAS4137	SEEDGWAS4137.MRG.4.250069947	G23756	CIMMYTMA-010613	1977-01-01	7	5	2091	21.48333333	-101.2166667	6.75220135860235	CIMMYTMA
SEEDGWAS4140	SEEDGWAS4140.MRG.4.250064882	G24061	CIMMYTMA-013305	1972-01-01	7	5	1898	18.98333333	-98.91666667	3.42425996984915	CIMMYTMA
SEEDGWAS4152	SEEDGWAS4152.MRG.4.250069952	G25228	CIMMYTMA-015909	1946-01-01	7	5	1589	20.5	-103.15	7.88298112884828	CIMMYTMA
SEEDGWAS4153	SEEDGWAS4153.MRG.4.250069953	G25236	CIMMYTMA-015910	1946-01-01	7	5	1589	20.5	-103.15	7.88298112884828	CIMMYTMA
SEEDGWAS4156	SEEDGWAS4156.MRG.4.250068607	G25470	CIMMYTMA-016337	1952-01-01	7	5	1546	20.38333333	-102.95	7.65259594741841	CIMMYTMA
SEEDGWAS4158	SEEDGWAS4158.MRG.4.250068609	G25818	CIMMYTMA-017790	1943-01-01	9	7	83	23.08333333	-109.7166667	14.9339287644984	CIMMYTMA
SEEDGWAS4159	SEEDGWAS4159.MRG.4.250068610	G25897	CIMMYTMA-017893	1945-01-01	7	5	1111	22.333956	-100.265107	6.67234855928533	CIMMYTMA
SEEDGWAS4160	SEEDGWAS4160.MRG.4.250068611	G25923	CIMMYTMA-017902	1952-01-12	7	5	1215	22.0183333	-100.3302778	6.47703082830418	CIMMYTMA
SEEDGWAS4161	SEEDGWAS4161.MRG.4.250069955	G25982	CIMMYTMA-017958	1950-01-01	7	5	1936	24.51666667	-104.7666667	11.4208995297024	CIMMYTMA
SEEDGWAS4162	SEEDGWAS4162.MRG.4.250068612	G26043	CIMMYTMA-018006	1978-01-01	7	5	1374	20.804002	-103.356458	8.19950880649872	CIMMYTMA
SEEDGWAS4164	SEEDGWAS4164.MRG.4.250069957	G26243	CIMMYTMA-018348	1974-01-17	7	5	1933	24.52	-104.7	11.3718492998183	CIMMYTMA
SEEDGWAS4165	SEEDGWAS4165.MRG.4.250069958	G26322	CIMMYTMA-018448	1974-01-16	7	5	1951	24.51666667	-104.7666667	11.4208995297024	CIMMYTMA
SEEDGWAS4171	SEEDGWAS4171.MRG.4.250069960	G26973	CIMMYTMA-019823		7	5	1645	18.95	-98.97	3.45320475178898	CIMMYTMA
SEEDGWAS4172	SEEDGWAS4172.MRG.4.250069961	G26980	CIMMYTMA-019833		7	5	1213	18.76666667	-98.98333333	3.37675894268456	CIMMYTMA
SEEDGWAS4174	SEEDGWAS4174.MRG.4.250069962	G27017	CIMMYTMA-019935		7	5	1034	18.5	-98.76666667	3.06494533514787	CIMMYTMA
SEEDGWAS4175	SEEDGWAS4175.MRG.4.250069963	G27018	CIMMYTMA-019938	1977-12-28	7	5	1676	20.78333333	-102.95	7.82659298791273	CIMMYTMA
SEEDGWAS4176	SEEDGWAS4176.MRG.4.250069964	G27021	CIMMYTMA-019943	1978-01-05	7	5	1676	20.78333333	-102.95	7.82659298791273	CIMMYTMA
SEEDGWAS4177	SEEDGWAS4177.MRG.4.250068619	G27024	CIMMYTMA-019945	1978-01-17	7	5	1676	20.78333333	-102.95	7.82659298791273	CIMMYTMA
SEEDGWAS4178	SEEDGWAS4178.MRG.4.250069965	G27254	CIMMYTMA-020823	1974-01-08	7	5	1562	24.88333333	-103.6666667	10.8540955109632	CIMMYTMA
SEEDGWAS4179	SEEDGWAS4179.MRG.4.250069966	G27358	CIMMYTMA-021230	1978-01-12	7	5	1740	21.41666667	-102.5	7.75286695467484	CIMMYTMA
SEEDGWAS4182	SEEDGWAS4182.MRG.4.250069968	G27434	CIMMYTMA-021311	1978-01-02	7	5	2017	20.81666667	-102.6666667	7.59124146431634	CIMMYTMA
SEEDGWAS4183	SEEDGWAS4183.MRG.4.250069969	G27437	CIMMYTMA-021324	1977-12-30	7	5	2017	20.81666667	-102.6666667	7.59124146431634	CIMMYTMA
SEEDGWAS4184	SEEDGWAS4184.MRG.4.250068621	G28362	CIMMYTMA-023629	1952-01-01	7	5	1102	25.75	-102.9833333	11.0371090548607	CIMMYTMA
SEEDGWAS4185	SEEDGWAS4185.MRG.4.250068622	G28412	CIMMYTMA-023705	1952-01-12	7	5	442	21.69932	-99.481779	5.68623797719767	CIMMYTMA
SEEDGWAS4186	SEEDGWAS4186.MRG.4.250069970	G28623	CIMMYTMA-024539	1961-01-01	7	5	2049	22.48333333	-102.3333333	8.24986533475279	CIMMYTMA
SEEDGWAS4188	SEEDGWAS4188.MRG.4.250062822	G28726	CIMMYTMA-024665	1974-01-16	7	5	1928	24.51666667	-104.6666667	11.344173805419	CIMMYTMA
SEEDGWAS4189	SEEDGWAS4189.MRG.4.250068623	G29000	CIMMYTMA-025270	1968-01-01	7	5	955	21.51	-104.8	9.80644304718984	CIMMYTMA
SEEDGWAS421	SEEDGWAS421.MRG.4.250059190	G24464	CIMMYTMA-014099	1977-01-01	7	5	1738	19.7	-96.83333333	2.62477491413818	CIMMYTMA
SEEDGWAS4210	SEEDGWAS4210.MRG.4.250068639	G2262	CIMMYTMA-000279	1943-01-01	7	5	1790	21.045822	-101.664012	6.85073294728863	CIMMYTMA
SEEDGWAS4211	SEEDGWAS4211.MRG.4.250068640	G2769	CIMMYTMA-000293	1946-01-01	7	5	1807	21.13333333	-101.6666667	6.90221392642326	CIMMYTMA
SEEDGWAS4214	SEEDGWAS4214.MRG.4.250068643	G3299	CIMMYTMA-000395	1943-01-01	7	5	1208	28.05	-105.3333333	14.3102623839987	CIMMYTMA
SEEDGWAS4217	SEEDGWAS4217.MRG.4.250062829	G7789	CIMMYTMA-001459	1952-01-01	7	5	1843	19.83333333	-101.0166667	5.67286442796859	CIMMYTMA
SEEDGWAS4219	SEEDGWAS4219.MRG.4.250068646	G7851	CIMMYTMA-001542	1952-01-30	7	5	1900	20.794691	-100.049518	5.41628250729234	CIMMYTMA
SEEDGWAS4223	SEEDGWAS4223.MRG.4.250068648	G19087	CIMMYTMA-005916	1970-02-23	7	5	2000	17.515762	-96.919424	0.982712663654034	CIMMYTMA
SEEDGWAS4224	SEEDGWAS4224.MRG.4.250068649	G20504	CIMMYTMA-006802	1968-01-01	7	5	1425	28.611505	-105.97864	15.157456748099	CIMMYTMA
SEEDGWAS4225	SEEDGWAS4225.MRG.4.250062830	G20572	CIMMYTMA-006817	1968-01-01	7	5	2411	26.83333333	-107.0666667	14.6738051373225	CIMMYTMA
SEEDGWAS4226	SEEDGWAS4226.MRG.4.250062831	G20593	CIMMYTMA-006886	1968-01-01	7	5	1816	25.33333333	-105.7333333	12.6863224837837	CIMMYTMA
SEEDGWAS4227	SEEDGWAS4227.MRG.4.250062832	G20596	CIMMYTMA-006889	1968-01-01	7	5	1816	25.33333333	-105.7333333	12.6863224837837	CIMMYTMA
SEEDGWAS4228	SEEDGWAS4228.MRG.4.250068650	G20597	CIMMYTMA-006900	1968-01-01	7	5	1830	25.21539	-106.567942	13.2670086045653	CIMMYTMA
SEEDGWAS4230	SEEDGWAS4230.MRG.4.250062833	G20641	CIMMYTMA-007011	1968-01-01	7	5	2126	23.63333333	-102.9833333	9.49597867471045	CIMMYTMA
SEEDGWAS4231	SEEDGWAS4231.MRG.4.250062834	G21399	CIMMYTMA-007950	1968-01-01	7	5	1948	28.2	-108.3833333	16.5648305523748	CIMMYTMA
SEEDGWAS4232	SEEDGWAS4232.MRG.4.250062835	G21403	CIMMYTMA-007956	1968-01-01	7	5	2411	26.83333333	-107.0666667	14.6738051373225	CIMMYTMA
SEEDGWAS4233	SEEDGWAS4233.MRG.4.250068652	G21776	CIMMYTMA-008085	1970-01-16	7	5	1704	19.9	-102.1666667	6.74046672230081	CIMMYTMA
SEEDGWAS4234	SEEDGWAS4234.MRG.4.250062836	G22818	CIMMYTMA-009162	1968-01-01	7	5	1174	24.892673	-106.384789	12.9271557208835	CIMMYTMA
SEEDGWAS4235	SEEDGWAS4235.MRG.4.250062837	G23709	CIMMYTMA-010476	1944-01-01	7	5	1778	20.95	-101.4166667	6.59233573056201	CIMMYTMA
SEEDGWAS4236	SEEDGWAS4236.MRG.4.250062838	G23759	CIMMYTMA-010618	1977-01-01	7	5	1806	20.93333333	-103.0166667	7.95496018494822	CIMMYTMA
SEEDGWAS4237	SEEDGWAS4237.MRG.4.250062839	G24348	CIMMYTMA-013841	1974-04-04	7	5	1886	21.407676	-101.895629	7.24705460374744	CIMMYTMA
SEEDGWAS4240	SEEDGWAS4240.MRG.4.250062842	G25293	CIMMYTMA-016050	1952-02-02	6	4	2375	19.03333333	-98.05	2.75161571507445	CIMMYTMA
SEEDGWAS4241	SEEDGWAS4241.MRG.4.250062843	G25573	CIMMYTMA-016641	1974-04-04	7	5	1873	21.36666667	-101.9166667	7.24064541712655	CIMMYTMA
SEEDGWAS4244	SEEDGWAS4244.MRG.4.250062845	G26108	CIMMYTMA-018166	1963-01-01	7	5	1863	23.822117	-103.049823	9.67301662474535	CIMMYTMA
SEEDGWAS4245	SEEDGWAS4245.MRG.4.250062846	G26140	CIMMYTMA-018272	1978-01-06	7	5	1873	21.36666667	-101.9166667	7.24064541712655	CIMMYTMA
SEEDGWAS4246	SEEDGWAS4246.MRG.4.250062847	G26141	CIMMYTMA-018273	1978-01-27	7	5	1474	22.019435	-104.045528	9.38432569127101	CIMMYTMA
SEEDGWAS4247	SEEDGWAS4247.MRG.4.250062848	G26330	CIMMYTMA-018461	1974-04-03	7	5	1829	21.0375	-101.4913889	6.70353970760328	CIMMYTMA
SEEDGWAS4249	SEEDGWAS4249.MRG.4.250062849	G26912	CIMMYTMA-019420	1978-06-24	7	5	1806	20.93333333	-103.0166667	7.95496018494822	CIMMYTMA
SEEDGWAS4250	SEEDGWAS4250.MRG.4.250068655	G26992	CIMMYTMA-019845	1978-01-17	7	5	1676	20.78333333	-102.95	7.82659298791273	CIMMYTMA
SEEDGWAS4255	SEEDGWAS4255.MRG.4.250062851	G27213	CIMMYTMA-020748	1978-01-06	7	5	1887	21.346262	-101.898704	7.21423377301193	CIMMYTMA
SEEDGWAS4257	SEEDGWAS4257.MRG.4.250062852	G27280	CIMMYTMA-020845	1963-01-01	7	5	1955	22.441097	-103.127559	8.85068550813868	CIMMYTMA
SEEDGWAS4258	SEEDGWAS4258.MRG.4.250068658	G27290	CIMMYTMA-020877	1963-01-01	7	5	2025	22.46666667	-103	8.76333910811907	CIMMYTMA
SEEDGWAS4259	SEEDGWAS4259.MRG.4.250062853	G27306	CIMMYTMA-020965	1974-04-07	7	5	2061	21.48333333	-101.1666667	6.7135229065753	CIMMYTMA
SEEDGWAS4260	SEEDGWAS4260.MRG.4.250068659	G27394	CIMMYTMA-021236	1977-12-29	7	5	2017	20.81666667	-102.6666667	7.59124146431634	CIMMYTMA
SEEDGWAS4262	SEEDGWAS4262.MRG.4.250068660	G27442	CIMMYTMA-021338	1974-01-01	7	5	1837	19.86666667	-97.58333333	3.09556122649839	CIMMYTMA
SEEDGWAS4264	SEEDGWAS4264.MRG.4.250068662	G28113	CIMMYTMA-023358	1974-04-03	7	5	1861	21.073593	-101.541904	6.76561820763757	CIMMYTMA
SEEDGWAS4265	SEEDGWAS4265.MRG.4.250068663	G28438	CIMMYTMA-023886	1974-04-02	7	5	1853	20.926311	-101.284292	6.47005602189169	CIMMYTMA
SEEDGWAS4266	SEEDGWAS4266.MRG.4.250062854	G28716	CIMMYTMA-024648	1974-01-01	7	5	2274	22.875871	-102.622283	8.72366018458513	CIMMYTMA
SEEDGWAS4267	SEEDGWAS4267.MRG.4.250062855	G28749	CIMMYTMA-024703		7	5	2428	19.2	-98.8	3.44488356519897	CIMMYTMA
SEEDGWAS4281	SEEDGWAS4281.MRG.4.250095978	G726	CIMMYTMA-000083	1944-01-01	7	5	2007	18.627026	-97.407682	2.00446566014037	CIMMYTMA
SEEDGWAS4284	SEEDGWAS4284.MRG.4.250095983	G1478	CIMMYTMA-000142	1952-02-15	7	5	23	18.6781	-103.661841	7.81634643036968	CIMMYTMA
SEEDGWAS4285	SEEDGWAS4285.MRG.4.250095985	G1875	CIMMYTMA-000171	1944-01-01	7	5	1568	19.98333333	-102.3	6.89599337082371	CIMMYTMA
SEEDGWAS4286	SEEDGWAS4286.MRG.4.250095986	G2116	CIMMYTMA-000239	1943-01-01	6	4	1677	18.483431	-97.427292	1.92086142794762	CIMMYTMA
SEEDGWAS4287	SEEDGWAS4287.MRG.4.250095987	G2166	CIMMYTMA-000258	1952-01-01	7	5	2188	17.4311111	-96.93361111	0.974173885079034	CIMMYTMA
SEEDGWAS4288	SEEDGWAS4288.MRG.4.250095990	G2269	CIMMYTMA-000283	1952-01-30	7	5	1944	20.765746	-100.050632	5.39804435917693	CIMMYTMA
SEEDGWAS4294	SEEDGWAS4294.MRG.4.250096001	G3276	CIMMYTMA-000383	1943-01-01	NA	NA	1433	28.65	-106.083333	15.255526981684	CIMMYTMA
SEEDGWAS4297	SEEDGWAS4297.MRG.4.250096007	G5782	CIMMYTMA-000554	1943-01-01	7	5	2064	21.01666667	-101.25	6.49444214547247	CIMMYTMA
SEEDGWAS4300	SEEDGWAS4300.MRG.4.250096013	G5795	CIMMYTMA-000584	1945-01-01	7	5	1794	21.18333333	-102.85	7.93004145401804	CIMMYTMA
SEEDGWAS4302	SEEDGWAS4302.MRG.4.250096016	G5806	CIMMYTMA-000592	1952-01-01	7	5	1841	22.36666667	-103.2	8.86582084129209	CIMMYTMA
SEEDGWAS4303	SEEDGWAS4303.MRG.4.250096018	G5814	CIMMYTMA-000602	1943-01-01	7	5	1606	20.321879	-103.180173	7.83816608337332	CIMMYTMA
SEEDGWAS4309	SEEDGWAS4309.MRG.4.250096026	G5896	CIMMYTMA-000678	1944-01-01	7	5	1414	18.75027778	-97.24166667	1.98377560464582	CIMMYTMA
SEEDGWAS4311	SEEDGWAS4311.MRG.4.250096029	G6664	CIMMYTMA-000852	1953-03-09	7	5	1884	25.01805556	-100.6222222	9.07639556619121	CIMMYTMA
SEEDGWAS4313	SEEDGWAS4313.MRG.4.250096031	G6769	CIMMYTMA-001062	1945-02-09	7	5	1794	21.18333333	-102.85	7.93004145401804	CIMMYTMA
SEEDGWAS4314	SEEDGWAS4314.MRG.4.250096032	G7711	CIMMYTMA-001375	1943-01-01	7	5	2646	19.254898	-99.617446	4.1666728820643	CIMMYTMA
SEEDGWAS4315	SEEDGWAS4315.MRG.4.250096033	G7716	CIMMYTMA-001376	1943-01-01	7	5	2597	19.286184	-99.570871	4.14165782202404	CIMMYTMA
SEEDGWAS4316	SEEDGWAS4316.MRG.4.250096035	G7725	CIMMYTMA-001389	1954-01-01	7	5	2378	20.14	-99.83	4.8314307236861	CIMMYTMA
SEEDGWAS4317	SEEDGWAS4317.MRG.4.250096036	G7729	CIMMYTMA-001390	1954-01-01	7	5	2259	19.621178	-99.152393	3.97801639422477	CIMMYTMA
SEEDGWAS4318	SEEDGWAS4318.MRG.4.250096039	G7744	CIMMYTMA-001395	1943-01-01	7	5	2568	19.412596	-100.121224	4.6844686038997	CIMMYTMA
SEEDGWAS4319	SEEDGWAS4319.MRG.4.250096040	G7752	CIMMYTMA-001399	1943-01-01	7	5	2562	19.71666667	-99.93333333	4.67466586581332	CIMMYTMA
SEEDGWAS4321	SEEDGWAS4321.MRG.4.250096043	G7756	CIMMYTMA-001404	1952-02-13	7	5	2317	19.260089	-100.026879	4.53054496989048	CIMMYTMA
SEEDGWAS4322	SEEDGWAS4322.MRG.4.250096045	G7771	CIMMYTMA-001409	1943-01-01	7	5	2392	19.73333333	-99.23333333	4.1104879955494	CIMMYTMA
SEEDGWAS4323	SEEDGWAS4323.MRG.4.250096046	G7774	CIMMYTMA-001416	1943-01-01	6	4	2605	19.329278	-98.565183	3.33602677744364	CIMMYTMA
SEEDGWAS4324	SEEDGWAS4324.MRG.4.250096048	G7782	CIMMYTMA-001433	1952-01-01	6	4	2339	19.06	-97.96	2.70279281073817	CIMMYTMA
SEEDGWAS4325	SEEDGWAS4325.MRG.4.250096051	G7794	CIMMYTMA-001464	1952-01-01	7	5	2011	19.91666667	-102	6.59471606719267	CIMMYTMA
SEEDGWAS4326	SEEDGWAS4326.MRG.4.250096052	G7795	CIMMYTMA-001467	1944-01-01	7	5	2180	19.652002	-100.593265	5.21366757732491	CIMMYTMA
SEEDGWAS4327	SEEDGWAS4327.MRG.4.250096053	G7803	CIMMYTMA-001473	1944-03-01	7	5	1785	19.43333333	-100.3833333	4.92682577919656	CIMMYTMA
SEEDGWAS4329	SEEDGWAS4329.MRG.4.250096055	G7808	CIMMYTMA-001481	1945-01-01	7	5	1858	19.779325	-101.170589	5.78574462230231	CIMMYTMA
SEEDGWAS4331	SEEDGWAS4331.MRG.4.250096057	G7812	CIMMYTMA-001489	1952-01-28	7	5	1750	24.766667	-104.466667	11.3564719766112	CIMMYTMA
SEEDGWAS4332	SEEDGWAS4332.MRG.4.250096058	G7813	CIMMYTMA-001501	1954-01-01	7	5	2122	23.16	-102.8	9.04379102687462	CIMMYTMA
SEEDGWAS4333	SEEDGWAS4333.MRG.4.250096059	G7814	CIMMYTMA-001503	1944-01-01	7	5	1930	22.199415	-102.310212	8.05339527852353	CIMMYTMA
SEEDGWAS4334	SEEDGWAS4334.MRG.4.250096060	G7816	CIMMYTMA-001514	1952-01-23	7	5	1745	21.783816	-103.276895	8.60551547764833	CIMMYTMA
SEEDGWAS4335	SEEDGWAS4335.MRG.4.250096061	G7822	CIMMYTMA-001520	1944-01-01	7	5	1925	21.150652	-100.898334	6.29551211659751	CIMMYTMA
SEEDGWAS4338	SEEDGWAS4338.MRG.4.250096064	G7836	CIMMYTMA-001532	1952-01-21	7	5	1807	20.560425	-100.460026	5.58762004603149	CIMMYTMA
SEEDGWAS4340	SEEDGWAS4340.MRG.4.250096097	G7859	CIMMYTMA-001543		7	5	2247	21.141034	-99.631435	5.35810643353535	CIMMYTMA
SEEDGWAS4346	SEEDGWAS4346.MRG.4.250096105	G7932	CIMMYTMA-001598	1952-01-01	6	4	2319	19.05	-98	2.72544595943086	CIMMYTMA
SEEDGWAS4356	SEEDGWAS4356.MRG.4.250096118	G7965	CIMMYTMA-001665	1952-01-09	7	5	2209	22.26916667	-100.7558333	6.95014474876964	CIMMYTMA
SEEDGWAS436	SEEDGWAS436.MRG.4.250059203	G25501	CIMMYTMA-016495	1943-01-01	8	6	132	20.13333333	-97.2	3.16025648792067	CIMMYTMA
SEEDGWAS4362	SEEDGWAS4362.MRG.4.250096125	G8350	CIMMYTMA-001872	1944-03-01	7	5	2038	19.8	-101.7833333	6.34930018733474	CIMMYTMA
SEEDGWAS4363	SEEDGWAS4363.MRG.4.250096127	G8360	CIMMYTMA-001912	1952-01-30	7	5	1882	19.761657	-97.231739	2.83469427644958	CIMMYTMA
SEEDGWAS4364	SEEDGWAS4364.MRG.4.250096129	G8362	CIMMYTMA-001914	1943-01-01	7	5	1996	20.26	-99.17	4.40644100355128	CIMMYTMA
SEEDGWAS4366	SEEDGWAS4366.MRG.4.250096134	G8379	CIMMYTMA-001942	1967-01-01	7	5	1617	18.75	-99.66666667	3.98974397843328	CIMMYTMA
SEEDGWAS4368	SEEDGWAS4368.MRG.4.250096138	G8521	CIMMYTMA-002011	1967-01-01	7	5	1233	18.830753	-99.234331	3.629636567399	CIMMYTMA
SEEDGWAS4369	SEEDGWAS4369.MRG.4.250096139	G8522	CIMMYTMA-002012	1967-01-01	7	5	1146	18.8	-99.22	3.60318701398886	CIMMYTMA
SEEDGWAS4370	SEEDGWAS4370.MRG.4.250096140	G8531	CIMMYTMA-002015	1967-01-01	7	5	1055	18.76666667	-99.23333333	3.60069453328107	CIMMYTMA
SEEDGWAS4371	SEEDGWAS4371.MRG.4.250096144	G8715	CIMMYTMA-002056	1967-01-01	7	5	1552	18.722675	-99.604781	3.92210985475522	CIMMYTMA
SEEDGWAS4372	SEEDGWAS4372.MRG.4.250096145	G8716	CIMMYTMA-002058	1967-01-01	7	5	1552	18.722675	-99.604781	3.92210985475522	CIMMYTMA
SEEDGWAS4373	SEEDGWAS4373.MRG.4.250096147	G8717	CIMMYTMA-002063	1967-01-01	7	5	1640	18.8	-99.66666667	4.0092256501031	CIMMYTMA
SEEDGWAS4374	SEEDGWAS4374.MRG.4.250096148	G8718	CIMMYTMA-002064	1967-01-01	7	5	1640	18.8	-99.66666667	4.0092256501031	CIMMYTMA
SEEDGWAS4376	SEEDGWAS4376.MRG.4.250096151	G8800	CIMMYTMA-002096	1970-01-16	7	5	1565	19.98333333	-102.3	6.89599337082371	CIMMYTMA
SEEDGWAS4377	SEEDGWAS4377.MRG.4.250096152	G8900	CIMMYTMA-002132	1953-01-29	7	5	467	19.274552	-103.796358	8.07949567261781	CIMMYTMA
SEEDGWAS4378	SEEDGWAS4378.MRG.4.250096154	G8929	CIMMYTMA-002185	1945-01-01	7	5	1800	20.71666667	-100.75	5.91363779571332	CIMMYTMA
SEEDGWAS4379	SEEDGWAS4379.MRG.4.250096155	G8934	CIMMYTMA-002186	1945-01-01	7	5	1770	20.920258	-101.449639	6.60280906742858	CIMMYTMA
SEEDGWAS4381	SEEDGWAS4381.MRG.4.250096161	G8971	CIMMYTMA-002287	1945-01-01	7	5	1942	22.037316	-100.912902	6.89487543810343	CIMMYTMA
SEEDGWAS4383	SEEDGWAS4383.MRG.4.250096165	G11490	CIMMYTMA-003233	1959-07-02	8	6	21	20.55	-97.13	3.5250466802268	CIMMYTMA
SEEDGWAS4385	SEEDGWAS4385.MRG.4.250096170	G16303	CIMMYTMA-005344	1952-01-01	7	5	1650	19.96666667	-102.45	7.02711037866128	CIMMYTMA
SEEDGWAS4386	SEEDGWAS4386.MRG.4.250096171	G16778	CIMMYTMA-005478	1952-01-24	7	5	298	21.399889	-98.712616	4.99483052719239	CIMMYTMA
SEEDGWAS4387	SEEDGWAS4387.MRG.4.250096173	G16936	CIMMYTMA-005564	1970-01-12	7	5	2004	19.691693	-101.082409	5.66800932907242	CIMMYTMA
SEEDGWAS4388	SEEDGWAS4388.MRG.4.250096174	G16952	CIMMYTMA-005565	1970-01-12	7	5	2004	19.691693	-101.082409	5.66800932907242	CIMMYTMA
SEEDGWAS4389	SEEDGWAS4389.MRG.4.250096177	G16989	CIMMYTMA-005578	1970-01-13	7	5	2233	19.33333333	-101.4666667	5.87768873096487	CIMMYTMA
SEEDGWAS4390	SEEDGWAS4390.MRG.4.250096178	G16991	CIMMYTMA-005584	1970-01-14	7	5	2329	19.82	-101.9	6.46407697183272	CIMMYTMA
SEEDGWAS4391	SEEDGWAS4391.MRG.4.250096180	G16995	CIMMYTMA-005598	1970-01-16	7	5	1327	19.58333333	-102.4666667	6.90179146186781	CIMMYTMA
SEEDGWAS4392	SEEDGWAS4392.MRG.4.250096181	G17015	CIMMYTMA-005617	1970-01-17	7	5	2063	19.584345	-101.726026	6.21163601669745	CIMMYTMA
SEEDGWAS4397	SEEDGWAS4397.MRG.4.250096188	G17578	CIMMYTMA-005854	1970-03-13	6	4	2094	17.447871	-97.216461	1.25461546060934	CIMMYTMA
SEEDGWAS4398	SEEDGWAS4398.MRG.4.250096189	G17594	CIMMYTMA-005872	1970-02-12	7	5	1656	17.19135	-97.957508	1.97433732708319	CIMMYTMA
SEEDGWAS4399	SEEDGWAS4399.MRG.4.250096190	G17613	CIMMYTMA-005898	1970-02-18	7	5	1893	18.168377	-96.911836	1.32961262971927	CIMMYTMA
SEEDGWAS4400	SEEDGWAS4400.MRG.4.250096191	G17614	CIMMYTMA-005899	1970-02-18	7	5	1893	18.168377	-96.911836	1.32961262971927	CIMMYTMA
SEEDGWAS4401	SEEDGWAS4401.MRG.4.250096226	G17754	CIMMYTMA-005915	1970-02-18	7	5	2019	18.168563	-96.950662	1.35714088769626	CIMMYTMA
SEEDGWAS4402	SEEDGWAS4402.MRG.4.250096227	G19183	CIMMYTMA-005917	1970-02-21	7	5	1967	17.848135	-96.879163	1.09602154354922	CIMMYTMA
SEEDGWAS4403	SEEDGWAS4403.MRG.4.250096228	G19588	CIMMYTMA-005983	1970-02-28	7	5	1180	17.186388	-96.172744	0.191815913735011	CIMMYTMA
SEEDGWAS4404	SEEDGWAS4404.MRG.4.250096229	G19632	CIMMYTMA-006039	1970-02-12	7	5	2338	17.190837	-97.867153	1.88399707571429	CIMMYTMA
SEEDGWAS4405	SEEDGWAS4405.MRG.4.250096233	G19676	CIMMYTMA-006049	1970-02-22	7	5	2000	17.515762	-96.919424	0.982712663654034	CIMMYTMA
SEEDGWAS4406	SEEDGWAS4406.MRG.4.250096234	G19677	CIMMYTMA-006050	1970-02-21	7	5	1967	17.848135	-96.879163	1.09602154354922	CIMMYTMA
SEEDGWAS4407	SEEDGWAS4407.MRG.4.250096235	G19691	CIMMYTMA-006055	1970-02-21	7	5	1860	17.76666667	-96.78333333	0.970824476926813	CIMMYTMA
